Date Time,,Z(1) S. T,Z(2) B. E, Z(3) B. RH, Z(4) B.CO2
11/23/18 21:46,,310.66,126.18,11.37,954
11/23/18 21:46,,310.57,126.14,11.38,954
11/23/18 21:46,,310.49,126.13,11.38,954
11/23/18 21:46,,310.39,126.13,11.38,954
11/23/18 21:46,,310.43,126.14,11.39,954
11/23/18 21:46,,310.35,126.13,11.4,954
11/23/18 21:46,,310.31,126.14,11.4,955
11/23/18 21:46,,310.18,126.14,11.41,955
11/23/18 21:46,,310.16,126.19,11.44,955
11/23/18 21:46,,310.15,126.28,11.45,955
11/23/18 21:46,,310.08,126.31,11.45,956
11/23/18 21:46,,309.98,126.31,11.45,956
11/23/18 21:46,,309.99,126.28,11.45,957
11/23/18 21:46,,309.89,126.27,11.45,957
11/23/18 21:46,,309.79,126.25,11.47,958
11/23/18 21:46,,309.71,126.31,11.48,960
11/23/18 21:46,,309.71,126.38,11.49,960
11/23/18 21:46,,309.74,126.42,11.49,961
11/23/18 21:46,,309.67,126.4,11.49,961
11/23/18 21:46,,309.63,126.36,11.48,964
11/23/18 21:46,,309.61,126.29,11.48,964
11/23/18 21:46,,309.54,126.27,11.47,967
11/23/18 21:46,,309.6,126.23,11.47,967
11/23/18 21:46,,309.56,126.21,11.48,971
11/23/18 21:46,,309.47,126.21,11.49,971
11/23/18 21:46,,309.47,126.24,11.52,976
11/23/18 21:46,,309.48,126.41,11.54,976
11/23/18 21:46,,309.35,126.52,11.55,983
11/23/18 21:46,,309.29,126.53,11.55,983
11/23/18 21:46,,309.3,126.47,11.55,989
11/23/18 21:46,,309.18,126.48,11.57,989
11/23/18 21:46,,309.12,126.55,11.59,996
11/23/18 21:46,,309.07,126.68,11.73,996
11/23/18 21:46,,308.96,126.91,11.85,1001
11/23/18 21:46,,308.88,127.33,11.85,1001
11/23/18 21:46,,308.85,127.94,11.97,1009
11/23/18 21:46,,308.8,128.54,11.97,1009
11/23/18 21:46,,308.79,128.54,11.95,1020
11/23/18 21:46,,308.75,128.41,11.81,1020
11/23/18 21:46,,308.69,128,11.81,1033
11/23/18 21:46,,308.69,127.67,11.78,1033
11/23/18 21:46,,308.59,127.48,11.77,1050
11/23/18 21:46,,308.51,127.46,11.79,1069
11/23/18 21:46,,308.5,127.51,11.85,1069
11/23/18 21:46,,308.42,127.66,11.9,1094
11/23/18 21:46,,308.42,127.83,11.9,1094
11/23/18 21:46,,308.37,128.06,11.91,1117
11/23/18 21:46,,308.31,128.12,11.91,1117
11/23/18 21:46,,308.32,128.11,11.91,1148
11/23/18 21:46,,308.31,128.13,11.96,1148
11/23/18 21:46,,308.26,128.29,11.96,1148
11/23/18 21:46,,308.21,128.38,11.98,1176
11/23/18 21:46,,308.18,128.5,12.03,1176
11/23/18 21:46,,308.1,128.74,12.11,1212
11/23/18 21:45,,308.04,129.15,12.16,1212
11/23/18 21:45,,307.97,129.4,12.14,1244
11/23/18 21:45,,307.96,129.41,12.14,1244
11/23/18 21:45,,307.84,129.3,12.11,1284
11/23/18 21:45,,307.89,129.12,12.09,1284
11/23/18 21:45,,307.85,129.05,12.09,1299
11/23/18 21:45,,307.78,129.06,12.13,1299
11/23/18 21:45,,307.74,129.09,12.13,1303
11/23/18 21:45,,307.67,129.26,12.19,1303
11/23/18 21:45,,307.62,129.53,12.24,1303
11/23/18 21:45,,307.6,129.79,12.36,1303
11/23/18 21:45,,307.52,130.44,12.67,1302
11/23/18 21:45,,307.51,131.86,12.67,1302
11/23/18 21:45,,307.45,132.05,12.67,1302
11/23/18 21:45,,307.45,132.04,12.66,1300
11/23/18 21:45,,307.4,131.97,12.63,1300
11/23/18 21:45,,307.32,131.84,12.61,1296
11/23/18 21:45,,307.24,131.74,12.59,1296
11/23/18 21:45,,307.19,131.62,12.59,1292
11/23/18 21:45,,307.17,131.6,12.6,1292
11/23/18 21:45,,307.11,131.67,12.61,1288
11/23/18 21:45,,307.04,131.73,12.61,1288
11/23/18 21:45,,306.96,131.68,12.5,1283
11/23/18 21:45,,306.95,131.42,12.45,1283
11/23/18 21:45,,306.9,131.12,12.45,1277
11/23/18 21:45,,306.89,130.88,12.44,1277
11/23/18 21:45,,306.76,130.78,12.41,1270
11/23/18 21:45,,306.75,130.66,12.36,1270
11/23/18 21:45,,306.75,130.37,12.15,1263
11/23/18 21:45,,306.7,129.77,12.15,1263
11/23/18 21:45,,306.66,129.25,12.1,1256
11/23/18 21:45,,306.59,128.98,12.1,1256
11/23/18 21:45,,306.64,128.95,12.14,1248
11/23/18 21:45,,306.54,129.18,12.4,1248
11/23/18 21:45,,306.56,129.78,12.51,1237
11/23/18 21:45,,306.51,130.45,12.51,1237
11/23/18 21:45,,306.48,131.04,12.65,1223
11/23/18 21:45,,306.39,131.75,12.83,1223
11/23/18 21:45,,306.32,132.68,12.88,1203
11/23/18 21:45,,306.34,132.89,12.83,1180
11/23/18 21:45,,306.3,132.8,12.8,1180
11/23/18 21:45,,306.25,132.63,12.8,1151
11/23/18 21:45,,306.27,132.45,12.78,1151
11/23/18 21:45,,306.2,132.35,12.78,1151
11/23/18 21:45,,306.15,132.3,12.76,1135
11/23/18 21:45,,306.05,132.27,12.74,1135
11/23/18 21:45,,306.01,132.2,12.74,1129
11/23/18 21:45,,306,132.09,12.73,1129
11/23/18 21:45,,305.9,131.99,12.72,1128
11/23/18 21:45,,305.9,131.94,12.72,1128
11/23/18 21:45,,305.87,131.92,12.73,1127
11/23/18 21:45,,305.74,131.92,12.73,1127
11/23/18 21:45,,305.78,131.93,12.73,1126
11/23/18 21:45,,305.76,131.89,12.75,1126
11/23/18 21:45,,305.78,131.96,12.82,1124
11/23/18 21:45,,305.71,132.31,13.22,1124
11/23/18 21:45,,305.71,133.38,13.3,1123
11/23/18 21:45,,305.63,134.3,13.3,1123
11/23/18 21:45,,305.62,134.64,13.31,1123
11/23/18 21:45,,305.56,134.71,13.31,1123
11/23/18 21:44,,305.57,134.69,13.3,1122
11/23/18 21:44,,305.55,134.59,13.3,1122
11/23/18 21:44,,305.5,134.38,13.2,1122
11/23/18 21:44,,305.42,134.06,13.1,1122
11/23/18 21:44,,305.36,133.48,13,1123
11/23/18 21:44,,305.32,132.96,12.99,1123
11/23/18 21:44,,305.22,132.89,13.21,1123
11/23/18 21:44,,305.19,133.02,13.34,1123
11/23/18 21:44,,305.15,133.96,13.34,1123
11/23/18 21:44,,305.08,134.56,13.46,1124
11/23/18 21:44,,305.04,135.18,13.59,1124
11/23/18 21:44,,305,135.75,13.63,1126
11/23/18 21:44,,304.89,135.9,13.63,1126
11/23/18 21:44,,304.84,135.87,13.63,1129
11/23/18 21:44,,304.85,135.84,13.63,1129
11/23/18 21:44,,304.77,135.81,13.59,1135
11/23/18 21:44,,304.76,135.59,13.46,1135
11/23/18 21:44,,304.7,134.9,13.09,1143
11/23/18 21:44,,304.64,133.54,13,1143
11/23/18 21:44,,304.64,132.98,13,1153
11/23/18 21:44,,304.64,132.35,12.91,1153
11/23/18 21:44,,304.55,131.87,12.89,1169
11/23/18 21:44,,304.49,131.69,12.88,1169
11/23/18 21:44,,304.43,131.6,12.89,1188
11/23/18 21:44,,304.47,131.54,12.92,1188
11/23/18 21:44,,304.4,131.59,12.92,1213
11/23/18 21:44,,304.35,131.69,12.98,1213
11/23/18 21:44,,304.33,131.95,12.99,1232
11/23/18 21:44,,304.26,131.98,12.99,1232
11/23/18 21:44,,304.19,131.94,13.01,1248
11/23/18 21:44,,304.17,131.95,13.01,1248
11/23/18 21:44,,304.13,131.95,13.04,1259
11/23/18 21:44,,304.12,132.05,13.07,1259
11/23/18 21:44,,304.07,132.14,13.11,1275
11/23/18 21:44,,304.09,132.3,13.2,1296
11/23/18 21:44,,304.04,132.47,13.23,1296
11/23/18 21:44,,304.01,132.81,13.23,1316
11/23/18 21:44,,303.96,132.83,13.24,1316
11/23/18 21:44,,303.87,132.83,13.24,1334
11/23/18 21:44,,303.84,132.83,13.29,1334
11/23/18 21:44,,303.84,132.87,13.37,1354
11/23/18 21:44,,303.74,133.4,13.44,1354
11/23/18 21:44,,303.72,133.77,13.44,1374
11/23/18 21:44,,303.7,133.82,13.45,1374
11/23/18 21:44,,303.63,133.82,13.44,1396
11/23/18 21:44,,303.54,133.77,13.39,1396
11/23/18 21:44,,303.56,133.58,13.39,1396
11/23/18 21:44,,303.51,133.47,13.39,1411
11/23/18 21:44,,303.54,133.65,13.42,1425
11/23/18 21:44,,303.44,133.95,13.48,1425
11/23/18 21:44,,303.41,134.2,13.57,1425
11/23/18 21:44,,303.39,134.2,13.58,1433
11/23/18 21:44,,303.32,134.44,13.59,1433
11/23/18 21:44,,303.3,134.48,13.59,1440
11/23/18 21:44,,303.3,134.48,13.59,1440
11/23/18 21:44,,303.21,134.49,13.62,1443
11/23/18 21:44,,303.21,134.52,13.69,1443
11/23/18 21:44,,303.17,134.66,13.69,1443
11/23/18 21:44,,303.17,135.05,13.79,1443
11/23/18 21:44,,303.15,135.56,13.87,1443
11/23/18 21:43,,303.15,135.97,13.94,1442
11/23/18 21:43,,303.16,136.31,14,1442
11/23/18 21:43,,303.16,136.5,14.08,1440
11/23/18 21:43,,303.15,136.71,14.08,1440
11/23/18 21:43,,303.15,137.11,14.2,1439
11/23/18 21:43,,303.05,137.76,14.46,1439
11/23/18 21:43,,303.08,139.07,15.04,1439
11/23/18 21:43,,303.02,140.15,15.28,1439
11/23/18 21:43,,302.98,143.43,15.34,1439
11/23/18 21:43,,302.92,143.77,15.34,1439
11/23/18 21:43,,302.9,143.83,15.35,1439
11/23/18 21:43,,302.82,143.83,15.37,1439
11/23/18 21:43,,302.8,143.98,15.64,1438
11/23/18 21:43,,302.78,144.69,16.06,1438
11/23/18 21:43,,302.79,147.67,16.06,1438
11/23/18 21:43,,302.67,150.39,16.56,1438
11/23/18 21:43,,302.69,152.63,16.98,1438
11/23/18 21:43,,302.68,153.87,17.3,1438
11/23/18 21:43,,302.65,153.87,17.36,1438
11/23/18 21:43,,302.59,154.86,17.41,1438
11/23/18 21:43,,302.59,155.24,17.41,1438
11/23/18 21:43,,302.53,156.07,17.55,1438
11/23/18 21:43,,302.52,156.07,17.7,1438
11/23/18 21:43,,302.47,156.9,18.06,1439
11/23/18 21:43,,302.5,158.71,18.06,1442
11/23/18 21:43,,302.45,159.18,18.06,1442
11/23/18 21:43,,302.44,159.33,18.08,1450
11/23/18 21:43,,302.41,159.73,18.13,1465
11/23/18 21:43,,302.42,159.96,18.16,1465
11/23/18 21:43,,302.32,159.96,18.12,1484
11/23/18 21:43,,302.31,160.04,18.08,1484
11/23/18 21:43,,302.23,159.95,18.08,1502
11/23/18 21:43,,302.23,159.89,18.03,1502
11/23/18 21:43,,302.14,159.89,17.97,1509
11/23/18 21:43,,302.2,159.73,17.95,1509
11/23/18 21:43,,302.17,159.78,17.95,1509
11/23/18 21:43,,302.15,160.07,17.95,1510
11/23/18 21:43,,302.16,160.19,17.95,1510
11/23/18 21:43,,302.09,160.43,17.95,1510
11/23/18 21:43,,302.13,160.71,18.06,1510
11/23/18 21:43,,302.06,160.71,18.18,1510
11/23/18 21:43,,302.03,162.21,18.58,1510
11/23/18 21:43,,301.98,162.21,18.58,1509
11/23/18 21:43,,302.02,164.5,18.75,1509
11/23/18 21:43,,302.06,165.55,18.75,1506
11/23/18 21:43,,302.09,165.75,18.7,1506
11/23/18 21:43,,302.07,165.82,18.63,1496
11/23/18 21:43,,302.07,165.8,18.63,1496
11/23/18 21:43,,302.02,165.53,18.44,1484
11/23/18 21:43,,301.99,164.7,18.21,1484
11/23/18 21:43,,302.01,163.53,18.23,1469
11/23/18 21:43,,302.03,163.46,18.74,1469
11/23/18 21:43,,301.98,166.69,18.89,1449
11/23/18 21:43,,301.97,167.59,18.89,1424
11/23/18 21:43,,302,167.96,18.95,1424
11/23/18 21:43,,301.99,167.96,18.98,1395
11/23/18 21:43,,301.93,168.23,18.88,1395
11/23/18 21:43,,301.91,168.3,18.64,1374
11/23/18 21:43,,301.89,166.42,18.59,1374
11/23/18 21:43,,301.89,166.12,18.59,1354
11/23/18 21:42,,301.76,166.23,18.61,1354
11/23/18 21:42,,301.75,166.21,18.58,1342
11/23/18 21:42,,301.81,166.21,18.51,1342
11/23/18 21:42,,301.74,165.72,18.41,1331
11/23/18 21:42,,301.68,165.21,18.41,1331
11/23/18 21:42,,301.69,163.2,18.05,1327
11/23/18 21:42,,301.63,159.94,17.45,1327
11/23/18 21:42,,301.6,159.16,17.35,1326
11/23/18 21:42,,301.62,159.16,17.53,1326
11/23/18 21:42,,301.54,160.38,17.92,1326
11/23/18 21:42,,301.48,162.49,17.92,1326
11/23/18 21:42,,301.47,164.52,18.29,1326
11/23/18 21:42,,301.34,165.01,18.38,1326
11/23/18 21:42,,301.29,165.01,18.36,1326
11/23/18 21:42,,301.29,164.93,18.36,1326
11/23/18 21:42,,301.19,164.93,18.36,1325
11/23/18 21:42,,301.2,164.81,18.34,1325
11/23/18 21:42,,301.11,163.08,18.02,1324
11/23/18 21:42,,301.07,162.43,17.91,1324
11/23/18 21:42,,301.05,162.43,17.98,1320
11/23/18 21:42,,300.91,162.86,18.46,1312
11/23/18 21:42,,300.92,165.51,18.46,1312
11/23/18 21:42,,300.89,165.64,18.48,1302
11/23/18 21:42,,300.75,165.64,17.93,1302
11/23/18 21:42,,300.7,165.16,17.76,1291
11/23/18 21:42,,300.63,162.6,17.76,1291
11/23/18 21:42,,300.56,161.7,17.76,1278
11/23/18 21:42,,300.48,162.32,17.87,1278
11/23/18 21:42,,300.36,162.92,17.98,1278
11/23/18 21:42,,300.32,163.7,18.49,1270
11/23/18 21:42,,300.19,163.7,18.92,1270
11/23/18 21:42,,300.12,165.73,18.92,1265
11/23/18 21:42,,300.09,168.11,19.38,1265
11/23/18 21:42,,299.97,170.67,19.59,1262
11/23/18 21:42,,299.91,171.83,19.9,1262
11/23/18 21:42,,299.86,172.51,20.06,1259
11/23/18 21:42,,299.78,174.46,20.52,1259
11/23/18 21:42,,299.71,177.03,20.52,1257
11/23/18 21:42,,299.61,180.42,21.12,1257
11/23/18 21:42,,299.55,181.57,21.33,1257
11/23/18 21:42,,299.48,181.91,21.47,1257
11/23/18 21:42,,299.36,181.91,21.58,1258
11/23/18 21:42,,299.28,182.98,21.76,1258
11/23/18 21:42,,299.09,184.06,21.76,1261
11/23/18 21:42,,299.07,184.77,21.88,1261
11/23/18 21:42,,298.96,184.77,21.93,1265
11/23/18 21:42,,298.81,184.98,21.94,1270
11/23/18 21:42,,298.71,185.08,21.94,1270
11/23/18 21:42,,298.56,185.22,21.93,1274
11/23/18 21:42,,298.44,185.21,21.93,1274
11/23/18 21:42,,298.36,185.24,21.93,1276
11/23/18 21:42,,298.19,185.56,22.06,1276
11/23/18 21:42,,298.09,185.56,22.06,1276
11/23/18 21:42,,297.96,186.03,22.04,1276
11/23/18 21:42,,297.79,186,22.04,1277
11/23/18 21:42,,297.67,185.13,21.88,1277
11/23/18 21:42,,297.54,183.56,21.6,1279
11/23/18 21:42,,297.38,183.48,21.6,1279
11/23/18 21:42,,297.23,183.48,21.71,1281
11/23/18 21:42,,297.03,184.3,21.83,1281
11/23/18 21:41,,296.89,185.02,21.83,1284
11/23/18 21:41,,296.66,185.48,21.91,1284
11/23/18 21:41,,296.53,186.27,22.23,1288
11/23/18 21:41,,296.29,186.27,22.59,1288
11/23/18 21:41,,296.11,189.4,22.62,1292
11/23/18 21:41,,295.88,189.68,22.62,1292
11/23/18 21:41,,295.74,189.5,22.58,1297
11/23/18 21:41,,295.41,186.43,22.04,1297
11/23/18 21:41,,295.24,181.42,20.17,1302
11/23/18 21:41,,295.06,181.42,20.12,1302
11/23/18 21:41,,294.86,175.76,20.15,1307
11/23/18 21:41,,294.65,175.97,20.15,1307
11/23/18 21:41,,294.44,176.42,20.22,1313
11/23/18 21:41,,294.16,177.32,20.41,1320
11/23/18 21:41,,294.03,177.32,20.39,1320
11/23/18 21:41,,293.76,177.48,20.04,1327
11/23/18 21:41,,293.49,175.55,20.04,1327
11/23/18 21:41,,293.21,173.79,19.72,1336
11/23/18 21:41,,292.95,173.88,19.72,1336
11/23/18 21:41,,292.65,173.99,19.78,1336
11/23/18 21:41,,292.37,173.99,19.85,1344
11/23/18 21:41,,292.08,174.4,19.85,1344
11/23/18 21:41,,291.87,174.87,20.24,1351
11/23/18 21:41,,291.57,177.1,20.47,1351
11/23/18 21:41,,291.26,178.53,20.43,1358
11/23/18 21:41,,290.9,178.61,20.15,1358
11/23/18 21:41,,290.53,176.91,19.9,1367
11/23/18 21:41,,290.14,175.59,19.9,1367
11/23/18 21:41,,289.78,175.67,19.9,1379
11/23/18 21:41,,289.43,175.67,20,1379
11/23/18 21:41,,289.06,175.91,20.12,1393
11/23/18 21:41,,288.57,176.36,20.18,1393
11/23/18 21:41,,288.27,177.64,20.2,1410
11/23/18 21:41,,287.95,177.8,20.2,1410
11/23/18 21:41,,287.54,177.92,20.2,1433
11/23/18 21:41,,287.23,177.98,20.12,1433
11/23/18 21:41,,286.86,177.98,20,1460
11/23/18 21:41,,286.42,177.05,20.01,1460
11/23/18 21:41,,286.06,177.25,20.01,1493
11/23/18 21:41,,285.63,177.54,20.04,1506
11/23/18 21:41,,285.14,177.62,20.03,1506
11/23/18 21:41,,284.66,177.74,20.06,1509
11/23/18 21:41,,284.22,177.93,20.15,1509
11/23/18 21:41,,283.77,178.54,20.2,1508
11/23/18 21:41,,283.26,179,20.2,1508
11/23/18 21:41,,282.79,179.21,20.22,1508
11/23/18 21:41,,282.35,179.41,20.25,1508
11/23/18 21:41,,282,179.41,20.26,1507
11/23/18 21:41,,281.57,179.72,20.26,1507
11/23/18 21:41,,281.25,179.82,20.26,1507
11/23/18 21:41,,281.06,179.96,20.25,1507
11/23/18 21:41,,281.08,178.72,20.02,1505
11/23/18 21:41,,281.74,178.01,19.87,1505
11/23/18 21:41,,282.79,178.01,19.87,1503
11/23/18 21:41,,285.06,178.32,19.88,1503
11/23/18 21:41,,288.38,178.42,19.88,1497
11/23/18 21:41,,292.45,178.58,19.88,1497
11/23/18 21:41,,296.86,178.66,19.79,1492
11/23/18 21:41,,301.64,178.31,19.66,1492
11/23/18 21:41,,306.41,177.64,19.59,1488
11/23/18 21:40,,306.41,177.45,19.56,1488
11/23/18 21:40,,306.3,177.39,19.56,1486
11/23/18 21:40,,306.24,177.31,19.52,1486
11/23/18 21:40,,306.15,177.27,19.45,1484
11/23/18 21:40,,306.06,177.27,19.4,1484
11/23/18 21:40,,305.92,177.13,19.38,1484
11/23/18 21:40,,305.87,177.13,19.38,1479
11/23/18 21:40,,305.73,177.14,19.35,1479
11/23/18 21:40,,305.67,177.16,19.23,1479
11/23/18 21:40,,305.51,176.77,19.11,1475
11/23/18 21:40,,305.4,176.26,19.03,1475
11/23/18 21:40,,305.32,176.26,19.03,1470
11/23/18 21:40,,305.32,176.02,18.99,1470
11/23/18 21:40,,305.22,175.94,18.92,1466
11/23/18 21:40,,305.16,175.94,18.91,1466
11/23/18 21:40,,305.09,176.02,18.91,1464
11/23/18 21:40,,304.97,176.28,18.91,1464
11/23/18 21:40,,304.94,176.45,18.91,1460
11/23/18 21:40,,304.86,176.59,18.9,1460
11/23/18 21:40,,304.66,176.51,18.81,1457
11/23/18 21:40,,304.51,176.51,18.78,1457
11/23/18 21:40,,304.4,176.52,18.79,1452
11/23/18 21:40,,304.36,176.75,18.79,1452
11/23/18 21:40,,304.19,177.3,18.84,1450
11/23/18 21:40,,303.98,177.95,18.99,1450
11/23/18 21:40,,303.74,178.59,19.16,1449
11/23/18 21:40,,303.6,179.9,19.23,1449
11/23/18 21:40,,303.45,180.6,19.24,1450
11/23/18 21:40,,303.35,180.89,19.24,1450
11/23/18 21:40,,303.09,181.01,19.23,1452
11/23/18 21:40,,303.09,180.87,19.15,1452
11/23/18 21:40,,302.96,180.87,19.16,1459
11/23/18 21:40,,302.65,181.32,19.17,1469
11/23/18 21:40,,302.55,181.61,19.17,1469
11/23/18 21:40,,302.35,181.91,19.19,1481
11/23/18 21:40,,302.27,182.22,19.21,1481
11/23/18 21:40,,302.2,182.43,19.21,1481
11/23/18 21:40,,302.12,182.6,19.14,1498
11/23/18 21:40,,302.14,182.27,19,1519
11/23/18 21:40,,302.13,181.71,19,1519
11/23/18 21:40,,302.64,181.73,18.97,1545
11/23/18 21:40,,303.81,181.99,18.98,1545
11/23/18 21:40,,305.23,181.99,18.98,1563
11/23/18 21:40,,306.97,182.39,18.98,1563
11/23/18 21:40,,308.25,182.53,18.98,1577
11/23/18 21:40,,308.27,182.72,18.98,1577
11/23/18 21:40,,308.18,182.84,18.98,1585
11/23/18 21:40,,308.25,182.95,18.96,1585
11/23/18 21:40,,308.19,183.01,18.95,1596
11/23/18 21:40,,308.18,183.04,18.93,1596
11/23/18 21:40,,308.1,183,18.93,1604
11/23/18 21:40,,308.07,182.82,18.89,1604
11/23/18 21:40,,308.01,182.75,18.86,1609
11/23/18 21:40,,307.99,182.75,18.83,1609
11/23/18 21:40,,307.92,182.81,18.81,1609
11/23/18 21:40,,307.93,182.83,18.81,1610
11/23/18 21:40,,307.87,182.91,18.81,1611
11/23/18 21:40,,307.81,182.97,18.82,1611
11/23/18 21:40,,307.75,183.05,19.01,1611
11/23/18 21:40,,307.72,184.31,19.52,1611
11/23/18 21:39,,307.72,187.57,19.52,1611
11/23/18 21:39,,307.64,188.26,19.62,1611
11/23/18 21:39,,307.57,188.71,19.68,1611
11/23/18 21:39,,307.48,189.68,19.85,1611
11/23/18 21:39,,307.3,189.68,19.85,1611
11/23/18 21:39,,307.29,189.92,19.85,1611
11/23/18 21:39,,307.14,189.98,19.85,1610
11/23/18 21:39,,307.03,189.9,19.83,1610
11/23/18 21:39,,306.84,189.84,19.79,1607
11/23/18 21:39,,306.72,189.76,19.51,1607
11/23/18 21:39,,306.55,187.96,19.43,1596
11/23/18 21:39,,306.42,187.54,19.54,1596
11/23/18 21:39,,306.3,188.27,19.54,1574
11/23/18 21:39,,306.12,189.61,19.75,1574
11/23/18 21:39,,306.01,189.71,19.54,1553
11/23/18 21:39,,305.84,188.38,19.15,1553
11/23/18 21:39,,305.72,185.99,18.72,1538
11/23/18 21:39,,305.55,183.28,18.61,1538
11/23/18 21:39,,305.43,182.61,18.57,1529
11/23/18 21:39,,305.23,182.48,18.57,1529
11/23/18 21:39,,305.17,182.47,18.57,1517
11/23/18 21:39,,305.17,182.51,18.13,1517
11/23/18 21:39,,304.82,179.79,17.93,1499
11/23/18 21:39,,304.66,178.6,17.93,1499
11/23/18 21:39,,304.47,178.7,17.94,1467
11/23/18 21:39,,304.3,179.82,18.25,1430
11/23/18 21:39,,304.07,180.74,18.71,1430
11/23/18 21:39,,303.86,183.7,18.8,1380
11/23/18 21:39,,303.66,184.36,18.71,1380
11/23/18 21:39,,303.47,183.84,18.71,1343
11/23/18 21:39,,303.21,180.18,17.6,1343
11/23/18 21:39,,302.98,176.88,17.5,1303
11/23/18 21:39,,302.8,176.24,17.42,1303
11/23/18 21:39,,302.52,175.8,17.32,1285
11/23/18 21:39,,302.27,175.2,17.32,1285
11/23/18 21:39,,301.94,174.61,17.22,1274
11/23/18 21:39,,301.69,174.44,17.19,1274
11/23/18 21:39,,301.47,174.47,17.21,1270
11/23/18 21:39,,301.12,174.66,17.22,1270
11/23/18 21:39,,300.83,174.71,17.23,1265
11/23/18 21:39,,300.61,174.78,17.23,1265
11/23/18 21:39,,300.35,174.81,17.22,1259
11/23/18 21:39,,300.05,174.82,17.24,1259
11/23/18 21:39,,299.79,174.93,17.82,1250
11/23/18 21:39,,299.49,178.66,17.89,1250
11/23/18 21:39,,299.13,179.1,17.89,1250
11/23/18 21:39,,298.85,178.74,17.82,1238
11/23/18 21:39,,298.4,178.77,17.88,1238
11/23/18 21:39,,298.4,179.11,17.92,1223
11/23/18 21:39,,298.03,179.41,18.15,1223
11/23/18 21:39,,297.67,180.85,18.15,1210
11/23/18 21:39,,297.45,183.81,18.61,1198
11/23/18 21:39,,297.23,186.98,19.38,1198
11/23/18 21:39,,297.25,188.84,19.46,1188
11/23/18 21:39,,298,189.33,19.54,1188
11/23/18 21:39,,299.57,189.96,19.67,1177
11/23/18 21:39,,306.55,190.86,19.67,1177
11/23/18 21:39,,309.72,191.57,19.78,1165
11/23/18 21:39,,310.41,191.9,19.87,1165
11/23/18 21:38,,310.26,192.25,19.91,1149
11/23/18 21:38,,310.18,192.55,19.93,1149
11/23/18 21:38,,309.99,192.72,19.95,1130
11/23/18 21:38,,309.86,192.86,19.95,1130
11/23/18 21:38,,309.75,192.91,19.91,1105
11/23/18 21:38,,309.75,192.91,19.9,1105
11/23/18 21:38,,309.59,192.65,19.91,1082
11/23/18 21:38,,309.36,192.74,20.08,1082
11/23/18 21:38,,309.24,193.96,20.08,1065
11/23/18 21:38,,309.07,194.28,20.12,1065
11/23/18 21:38,,308.97,194.32,20.09,1054
11/23/18 21:38,,308.82,194.18,19.68,1054
11/23/18 21:38,,308.64,191.52,19.49,1054
11/23/18 21:38,,308.48,190.35,19.5,1044
11/23/18 21:38,,308.29,190.38,19.5,1037
11/23/18 21:38,,308.13,190.43,19.49,1037
11/23/18 21:38,,307.86,190.46,19.41,1033
11/23/18 21:38,,307.66,189.97,19.35,1031
11/23/18 21:38,,307.53,189.61,19.25,1031
11/23/18 21:38,,307.34,189.11,18.9,1029
11/23/18 21:38,,307.15,186.92,18.9,1029
11/23/18 21:38,,306.98,186.65,18.85,1028
11/23/18 21:38,,306.76,186.63,18.77,1028
11/23/18 21:38,,306.56,186.14,18.64,1027
11/23/18 21:38,,306.34,185.38,18.3,1027
